Date,Open,High,Low,Close,Adj Close,Volume
2017-12-05,7.175000,7.311250,7.045000,7.187500,6.534502,12537600
2017-12-06,7.156250,7.310000,7.081250,7.288750,6.626553,9936000
2017-12-07,7.157500,8.095000,7.125000,8.057500,7.325460,33681600
2017-12-08,8.312500,8.807500,8.250000,8.745000,7.950500,40006400
2017-12-11,8.927500,9.150000,8.688750,8.720000,7.927771,20597600
2017-12-12,8.375000,8.715000,8.327500,8.715000,7.923224,16865600
2017-12-13,8.893750,9.062500,8.575000,8.600000,7.818673,19310400
2017-12-14,8.486250,8.812500,8.351250,8.650000,7.864130,12779200
2017-12-15,8.693750,8.737500,8.551250,8.676250,7.887996,8486400
2017-12-18,8.926250,8.938750,8.562500,8.598750,7.817537,9598400
2017-12-19,8.638750,8.657500,8.302500,8.365000,7.605023,9139200
2017-12-20,8.437500,8.746250,8.313750,8.702500,8.305128,8977600
2017-12-21,8.702500,9.161250,8.655000,9.026250,8.614096,21516000
2017-12-22,8.950000,9.272500,8.817500,9.107500,8.691636,10746400
2017-12-25,9.107500,9.107500,9.107500,9.107500,8.691636,0
2017-12-26,9.150000,9.495000,9.092500,9.436250,9.005375,14865600
2017-12-27,9.556250,9.750000,9.556250,9.662500,9.221293,10280000
2017-12-28,9.837500,10.027500,9.726250,10.027500,9.569628,22981600
2017-12-29,10.027500,10.027500,10.027500,10.027500,9.569628,0
2018-01-02,10.112500,10.297500,9.801250,9.912500,9.459878,14856800
2018-01-03,9.875000,10.170000,9.690000,9.787500,9.340586,10346400
2018-01-04,10.000000,10.065000,9.912500,10.022500,9.564855,11984000
2018-01-05,10.056200,10.113800,9.793750,9.825000,9.376373,7671200
2018-01-08,9.812500,10.013800,9.793750,9.826250,9.377566,7199200
2018-01-09,9.906250,9.951250,9.537500,9.590000,9.152104,7756000
2018-01-10,9.572500,9.812500,9.455000,9.687500,9.245152,8691200
2018-01-11,9.812500,9.847500,9.657500,9.705000,9.261853,4441600
2018-01-12,9.596250,9.807500,9.550000,9.695000,9.252309,6808800
2018-01-15,9.775000,9.903750,9.725000,9.862500,9.412161,5019200
2018-01-16,9.875000,10.006300,9.780000,9.837500,9.388302,6184000
2018-01-17,9.898750,9.950000,9.770000,9.847500,9.397846,3880800
2018-01-18,9.876250,9.900000,9.565000,9.686250,9.243958,8516800
2018-01-19,9.707500,9.825000,9.593750,9.593750,9.155683,4407200
2018-01-22,9.718750,9.725000,9.477500,9.625000,9.185506,5279200
2018-01-23,9.590000,9.622500,9.326250,9.345000,8.918291,7617600
2018-01-24,9.375000,10.125000,9.372500,10.123700,9.661434,17773600
2018-01-25,10.123700,10.123700,10.123700,10.123700,9.661434,0
2018-01-26,10.250000,10.562500,10.125000,10.350000,9.877401,16419200
2018-01-29,10.250000,10.575000,10.127500,10.575000,10.092127,6470400
2018-01-30,10.558800,10.810000,10.420000,10.582500,10.099285,8988000
2018-01-31,10.751300,10.795000,10.513800,10.570000,10.087355,8268800
2018-02-01,10.537500,10.748700,10.537500,10.732500,10.242435,6952000
2018-02-02,10.712500,10.712500,10.437500,10.482500,10.003850,7883200
2018-02-05,10.437500,10.437500,10.078700,10.078700,9.618488,7524000
2018-02-06,9.850000,10.225000,9.768750,10.205000,9.739022,11092800
2018-02-07,10.212500,10.212500,9.862500,9.875000,9.424090,8950400
2018-02-08,10.001300,10.062500,9.463750,9.500000,9.066213,10952000
2018-02-09,9.562500,9.637500,9.040000,9.236250,8.814507,12852000
2018-02-14,9.313750,9.337500,9.026250,9.337500,8.911133,14768800
2018-02-15,9.431250,9.901250,9.431250,9.901250,9.449142,9752800
2018-02-16,10.012500,10.153800,9.632500,9.826250,9.377566,8747200
2018-02-19,9.948750,10.282500,9.887500,10.282500,9.812984,7075200
2018-02-20,10.181200,10.375000,10.016200,10.373700,9.900019,7567200
2018-02-21,10.381300,10.487500,9.938750,9.942500,9.488507,20840000
2018-02-22,10.075000,10.225000,10.008700,10.177500,9.712776,9064800
2018-02-23,10.756300,10.930000,10.650000,10.873700,10.377188,47092800
2018-02-26,10.910000,11.790000,10.876300,11.790000,11.251647,24065600
2018-02-27,11.737500,11.850000,11.381300,11.437500,10.915243,23376000
2018-02-28,11.376300,11.625000,11.161300,11.381300,10.861609,12882400
2018-03-01,11.381300,11.600000,11.231200,11.522500,10.996364,13273600
2018-03-02,11.412500,11.625000,11.280000,11.605000,11.075094,10319200
2018-03-05,11.587500,11.605000,11.245000,11.300000,10.784021,9416000
2018-03-06,11.416300,11.491300,11.063800,11.147500,10.638485,8561600
2018-03-07,11.168700,11.253700,10.961300,11.253700,10.739837,5640800
2018-03-08,11.125000,11.157500,10.775000,11.030000,10.526351,14163200
2018-03-09,11.030000,11.518800,10.936200,11.337500,10.819809,18320800
2018-03-12,11.525000,11.687500,11.387500,11.572500,11.044079,9676000
2018-03-13,11.625000,11.712500,11.266200,11.443800,10.921256,11834400
2018-03-14,11.460000,11.523800,11.137500,11.212500,10.700518,10958400
2018-03-15,11.162500,11.437500,11.076300,11.375000,10.855597,8232800
2018-03-16,11.412500,11.625000,11.315000,11.587500,11.058394,13985600
2018-03-19,11.350000,11.487500,11.203700,11.337500,10.819809,7956800
2018-03-20,11.437500,11.516200,11.237500,11.250000,10.736305,7088800
2018-03-21,11.301300,11.625000,11.251300,11.625000,11.094183,10779200
2018-03-22,11.640000,11.985000,11.500000,11.923700,11.379244,13093600
2018-03-23,11.877500,12.091300,11.812500,11.850000,11.308908,10076000
2018-03-26,12.000000,12.500000,11.953700,12.500000,11.929228,19513600
2018-03-27,12.581300,12.710000,12.031200,12.087500,11.535563,29742400
2018-03-28,12.061200,12.292500,11.886200,12.125000,11.571351,13194400
2018-03-29,12.270000,12.366300,12.137500,12.238800,11.679955,7182400
2018-04-02,12.312500,12.487500,12.117500,12.240000,11.681101,10187200
2018-04-03,12.358800,12.432500,12.125000,12.125000,11.571351,11376800
2018-04-04,12.125000,12.125000,11.502500,12.062500,11.511704,15208000
2018-04-05,12.417500,12.425000,12.200000,12.336300,11.773003,8892000
2018-04-06,12.312500,12.375000,12.175000,12.262500,11.702572,7907200
2018-04-09,12.262500,12.373700,11.878700,12.078700,11.527166,9008800
2018-04-10,12.250000,12.262500,11.690000,11.862500,11.320838,14628000
2018-04-11,11.812500,12.108800,11.703700,12.108800,11.555891,9341600
2018-04-12,12.001300,12.575000,12.001300,12.438800,11.870823,13176000
2018-04-13,12.331300,12.385000,12.187500,12.281200,11.720419,5108800
2018-04-16,12.280000,12.416300,11.976200,12.021200,11.472291,12600800
2018-04-17,12.137500,12.198700,12.005000,12.125000,11.571351,6380000
2018-04-18,12.248700,12.265000,11.916300,11.962500,11.416271,12150400
2018-04-19,12.038700,12.066200,11.748700,11.797500,11.258805,8537600
2018-04-20,11.767500,12.205000,11.751300,12.113800,11.560662,10382400
2018-04-23,12.137500,12.487500,12.033700,12.483800,11.913768,10105600
2018-04-24,12.462500,12.750000,12.381300,12.638800,12.061690,9643200
2018-04-25,12.497500,12.723800,12.317500,12.680000,12.101009,7225600
2018-04-26,12.673700,13.112500,12.611200,13.062500,12.466043,9229600
2018-04-27,13.123700,13.350000,12.957500,13.162500,12.561478,17254400
2018-04-30,13.150000,13.471200,13.138800,13.338700,12.729631,7504800
2018-05-02,13.375000,13.405000,12.812500,12.812500,12.227458,11555200
2018-05-03,12.915000,12.967500,12.092500,12.150000,11.595209,24044000
2018-05-04,12.250000,12.498700,11.962500,12.212500,11.654855,15463200
2018-05-07,12.316200,12.458700,12.081300,12.106200,11.553410,9880000
2018-05-08,13.081300,13.873700,12.800000,13.873700,13.240203,41261600
2018-05-09,13.875000,14.300000,13.500000,14.078700,13.435842,20530400
2018-05-10,14.078700,14.312500,13.687500,13.687500,13.062505,15324800
2018-05-11,13.687500,13.898800,13.337500,13.581300,12.961154,11592800
2018-05-14,13.700000,13.835000,13.176300,13.518800,12.901508,11880800
2018-05-15,13.518800,13.817500,13.225000,13.308800,12.701097,13390400
2018-05-16,13.256300,14.278800,13.256300,14.026200,13.385740,17224800
2018-05-17,14.025000,14.176300,13.428800,13.668700,13.044563,13390400
2018-05-18,13.500000,13.506300,12.812500,13.136200,12.536378,26437600
2018-05-21,13.587500,13.882500,13.521200,13.691200,13.066037,12332000
2018-05-22,13.756300,14.251300,13.678800,14.250000,13.599320,15234400
2018-05-23,14.057500,14.161300,13.752500,13.985000,13.346419,11320000
2018-05-24,13.625000,14.187500,13.501300,14.123700,13.478786,12460800
2018-05-25,14.152500,14.237500,13.957500,14.000000,13.360735,13492800
2018-05-28,13.787500,13.891200,13.000000,13.125000,12.525689,19411200
2018-05-29,13.500000,13.786300,12.957500,13.061200,12.464802,20470400
2018-05-30,13.275000,13.750000,13.136200,13.552500,12.933668,90320800
2018-06-01,13.860000,14.496300,13.690000,14.433800,13.774727,22335200
2018-06-04,14.563800,15.750000,14.563800,15.542500,14.832802,27664800
2018-06-05,15.116300,15.300000,14.875000,15.127500,14.436751,17775200
2018-06-06,15.087500,15.087500,14.255000,14.291300,13.638734,18837600
2018-06-07,14.173700,14.173700,11.915000,13.300000,12.692698,41219200
2018-06-08,13.673700,13.712500,12.437500,13.186200,12.584095,28387200
2018-06-11,13.446200,13.847500,13.138800,13.277500,12.671226,14720000
2018-06-12,13.437500,13.983800,13.306200,13.750000,13.122151,19952800
2018-06-13,13.915000,14.187500,13.577500,14.051300,13.409694,17420000
2018-06-14,14.125000,15.125000,14.125000,14.925000,14.243498,27687200
2018-06-15,15.125000,15.168700,14.381300,14.977500,14.293601,18780800
2018-06-18,14.800000,14.937500,14.502500,14.722500,14.050244,9671200
2018-06-19,14.551300,15.605000,14.410000,15.457500,14.751684,18716000
2018-06-20,15.640000,16.186300,15.211300,15.211300,14.516726,19073600
2018-06-21,15.250000,15.653800,15.133700,15.201300,14.507181,13430400
2018-06-22,15.500000,15.583700,15.235000,15.351200,14.650237,8433600
2018-06-25,15.438800,15.543700,15.031200,15.343800,14.643175,18430400
2018-06-26,15.435000,15.646200,15.275000,15.467500,14.761227,12724800
2018-06-27,15.486200,15.562500,15.151200,15.191200,14.497544,8192000
2018-06-28,15.191200,15.651200,15.191200,15.443800,14.738608,10131200
2018-06-29,15.625000,16.075001,15.587500,15.998700,15.268171,14198400
2018-07-02,15.900000,16.112499,15.637500,15.678800,14.962878,8168800
2018-07-03,15.850000,15.975000,15.473800,15.566200,14.855420,16876800
2018-07-04,15.705000,15.800000,15.475000,15.543700,14.833947,4568000
2018-07-05,15.625000,15.625000,14.920000,15.000000,14.315074,11228000
2018-07-06,15.125000,15.275000,14.477500,15.212500,14.517870,13780000
2018-07-10,15.375000,15.487500,14.705000,14.756300,14.082501,15791200
2018-07-11,14.626300,15.036300,14.186200,14.313800,13.660207,10406400
2018-07-12,14.750000,15.421300,14.517500,15.421300,14.717136,17138400
2018-07-13,15.450000,15.938800,15.360000,15.705000,14.987882,13692000
2018-07-16,15.750000,16.088800,15.640000,15.967500,15.238396,9420000
2018-07-17,15.950000,16.546200,15.885000,16.500000,15.746581,12900000
2018-07-18,16.596300,16.875000,15.817500,15.868700,15.144107,15560000
2018-07-19,15.907500,16.123800,15.500000,16.121300,15.385173,13400800
2018-07-20,16.500000,16.598700,16.150000,16.371300,15.623758,10228800
2018-07-23,16.287500,16.348700,16.041300,16.227501,15.486525,5020800
2018-07-24,16.400000,16.750000,16.389999,16.719999,15.956535,8805600
2018-07-25,16.793800,16.933800,16.440001,16.625000,15.865873,8588000
2018-07-26,16.726200,16.727501,16.325001,16.443800,15.692947,8353600
2018-07-27,16.506300,16.647499,16.188700,16.225000,15.484138,9160000
2018-07-30,16.187500,16.485001,16.176300,16.250000,15.507997,6528000
2018-07-31,16.212500,16.532499,16.131300,16.532499,15.777596,5861600
2018-08-01,16.506300,16.875000,16.437500,16.782499,16.016180,7670400
2018-08-02,16.811300,17.106300,16.811300,17.106300,16.325195,8110400
2018-08-03,17.125000,17.247499,16.912500,17.120001,16.338270,10852000
2018-08-06,17.187500,17.306200,16.926300,17.250000,16.462336,10736800
2018-08-07,18.561300,18.561300,18.030001,18.237499,17.404743,28907200
2018-08-08,18.094999,18.200001,17.443800,17.503700,16.704451,14765600
2018-08-09,17.598700,18.373800,17.312500,18.373800,17.534819,13019200
2018-08-10,18.138800,18.236200,17.338800,17.378700,16.585157,15628800
2018-08-13,17.398800,17.680000,17.083700,17.625000,16.820213,8471200
2018-08-14,17.821301,17.875000,17.598700,17.730000,16.920416,5699200
2018-08-15,17.500000,17.549999,17.192499,17.333700,16.542215,9940800
2018-08-16,17.721300,17.721300,17.037500,17.037500,16.259539,11358400
2018-08-17,17.000000,17.125000,16.500000,16.706200,15.943365,11214400
2018-08-20,16.712500,17.296200,16.662500,17.296200,16.506426,7625600
2018-08-21,17.250000,17.559999,16.375000,16.555000,15.799070,19669600
2018-08-22,16.735001,16.978800,16.256300,16.780001,16.013798,8826400
2018-08-23,16.809999,17.187500,16.424999,16.596300,15.838484,12988800
2018-08-24,16.875000,16.987499,16.407499,16.500000,15.746581,8173600
2018-08-27,16.700001,16.837500,16.352501,16.427500,15.677391,9125600
2018-08-28,16.446301,16.625000,15.825000,16.167500,15.429263,16065600
2018-08-29,16.267500,16.687500,16.267500,16.513800,15.759750,11644000
2018-08-30,16.438700,16.705000,15.875000,15.950000,15.221695,9915200
2018-08-31,16.248800,16.299999,15.976200,16.281200,15.537772,10461600
2018-09-03,16.123800,16.125000,15.720000,15.807500,15.085701,6734400
2018-09-04,15.821200,15.847500,14.712500,14.750000,14.076489,16868000
2018-09-05,14.716300,15.336300,14.632500,15.228800,14.533426,13424000
2018-09-06,15.501300,15.728800,15.318800,15.650000,14.935393,9201600
2018-09-10,15.768800,15.907500,14.862500,15.232500,14.536958,15552000
2018-09-11,14.887500,15.125000,14.782500,14.887500,14.207711,8018400
2018-09-12,15.118700,15.187500,14.776200,14.925000,14.243498,9336800
2018-09-13,15.007500,15.007500,14.360000,14.428800,13.769956,12736000
2018-09-14,14.405000,14.712500,14.301300,14.500000,13.837904,10282400
2018-09-17,14.496300,14.907500,14.422500,14.861200,14.182611,7220800
2018-09-18,14.837500,15.625000,14.771200,15.553800,14.843586,12414400
2018-09-19,15.373700,15.435000,14.876300,14.876300,14.197022,13106400
2018-09-20,15.243700,15.275000,14.638800,14.811200,14.134894,9529600
2018-09-21,14.936200,15.672500,14.852500,15.500000,14.792242,15090400
2018-09-24,15.375000,15.375000,14.986200,15.173700,14.480843,9078400
2018-09-25,14.787500,15.616300,14.762500,15.392500,14.689651,7939200
2018-09-26,15.392500,15.625000,15.250000,15.268800,14.571599,10001600
2018-09-27,15.410000,15.800000,15.381300,15.521200,14.812475,9037600
2018-09-28,15.437500,15.692500,15.281200,15.311200,14.612063,8667200
2018-10-01,15.431200,15.580000,15.125000,15.328700,14.628764,5370400
2018-10-02,15.575000,16.393700,15.570000,16.299999,15.555713,13846400
2018-10-03,17.137501,17.562500,17.125000,17.417500,16.622187,24103200
2018-10-04,17.062500,17.481300,16.673700,17.437500,16.641273,15463200
2018-10-05,17.825001,18.021200,17.481300,17.750000,16.939505,16746400
2018-10-08,18.625000,18.900000,18.397499,18.567499,17.719675,13693600
2018-10-09,18.493700,18.997499,18.323700,18.775000,17.917702,12053600
2018-10-10,18.562500,18.730000,17.956200,17.956200,17.136288,13290400
2018-10-11,18.250000,18.968800,18.243700,18.837500,17.977346,16593600
2018-10-15,19.125000,19.371300,18.633801,18.750000,17.893843,10660800
2018-10-16,19.125000,20.023800,18.942499,19.900000,18.991331,17116800
2018-10-17,19.684999,20.370001,19.487499,20.218800,19.295574,14672000
2018-10-18,20.212500,20.212500,19.850000,20.110001,19.191742,10528000
2018-10-19,20.212500,21.481300,19.850000,21.125000,20.160395,15536800
2018-10-22,21.248800,21.750000,20.875000,20.887501,19.933741,11573600
2018-10-23,20.737499,21.402500,20.536200,21.132500,20.167551,11294400
2018-10-24,21.240000,21.424999,21.000000,21.000000,20.041103,8940800
2018-10-25,21.222500,21.331200,20.625000,21.027500,20.067348,12207200
2018-10-26,21.101200,21.106300,20.537500,20.850000,19.897955,12328000
2018-10-29,20.706200,21.266300,20.446301,20.806200,19.856153,11056800
2018-10-30,21.012501,21.182501,20.580000,21.158800,20.192652,13530400
2018-10-31,21.250000,21.476200,20.730000,21.100000,20.136538,9321600
2018-11-01,21.250000,21.362499,20.876200,21.241199,20.271290,8826400
2018-11-05,21.287500,21.656200,21.031200,21.620001,20.632793,10884800
2018-11-06,20.812500,20.898800,19.639999,19.812500,18.907827,27033600
2018-11-07,20.250000,20.292500,18.226200,18.862499,18.001204,38664000
2018-11-08,18.817499,19.250000,18.437500,18.446301,17.604012,14698400
2018-11-09,18.500000,18.557501,17.887501,18.299999,17.464388,17099200
2018-11-12,18.375000,19.445000,18.162500,19.192499,18.316137,13290400
2018-11-13,19.362499,19.843800,19.071301,19.176300,18.300676,13641600
2018-11-14,19.293800,19.537500,18.688700,19.437500,18.549950,11627200
2018-11-16,19.611200,19.715000,19.375000,19.562500,18.669243,10806400
2018-11-19,19.625000,19.725000,19.282499,19.518700,18.627441,5355200
2018-11-21,19.348700,19.606300,19.025000,19.405001,18.518934,7469600
2018-11-22,19.388800,20.000000,19.376200,20.000000,19.086765,9015200
2018-11-23,20.025000,20.559999,20.018700,20.293800,19.367149,9522400
2018-11-26,20.500000,20.738800,19.751200,19.771200,18.868410,10952000
2018-11-27,20.037500,21.102501,19.896200,21.096300,20.133005,11514400
2018-11-28,20.875000,21.668800,20.753700,21.256300,20.285698,15602400
2018-11-29,20.812500,21.437500,20.377501,21.405001,20.427610,13967200
2018-11-30,21.186300,21.375000,20.562500,20.578800,19.639135,14056800
2018-12-03,21.000000,21.040001,20.077499,20.266300,19.340906,9081600
2018-12-04,20.382500,20.986200,20.084999,20.600000,19.659369,13332800
2018-12-05,20.598700,20.806200,20.437500,20.613800,19.672539,3836000
2018-12-06,20.312500,20.781200,20.193800,20.666300,19.722639,5756800
2018-12-07,20.565001,20.900000,20.376200,20.543800,19.605734,6428800
2018-12-10,20.543800,20.721300,20.049999,20.066200,19.149942,5544800
2018-12-11,20.375000,20.571301,20.112499,20.548700,19.610409,5144000
2018-12-12,20.600000,21.025000,20.600000,21.000000,20.041103,6977600
2018-12-13,21.017500,21.202499,20.907499,20.937500,19.981457,4767200
2018-12-14,21.084999,21.562500,20.968800,21.325001,20.351263,8799200
2018-12-17,21.325001,21.500000,21.187500,21.258801,20.288088,6956000
2018-12-18,21.337500,21.993700,21.212500,21.987499,20.983511,7894400
2018-12-19,22.018700,22.575001,22.018700,22.126200,21.115879,8070400
2018-12-20,22.312500,22.500000,21.626200,22.242500,21.226870,8156800
2018-12-21,22.112499,22.844999,22.001200,22.844999,21.801857,9687200
2018-12-26,22.750000,22.757500,22.062500,22.094999,21.086102,6412000
2018-12-27,22.187500,22.400000,21.687500,21.750000,20.756857,5149600
2018-12-28,22.006300,22.633801,22.006300,22.633801,21.600302,6636000
2019-01-02,22.552500,23.248800,22.378700,23.248800,22.783854,6754400
2019-01-03,23.123800,23.186300,22.420000,23.000000,22.540028,6585600
2019-01-04,23.006300,23.043800,22.293800,22.299999,21.854027,6930400
2019-01-07,22.250000,22.809999,22.158800,22.646200,22.193306,5293600
2019-01-08,22.693800,22.811300,22.375000,22.463800,22.014553,4849600
2019-01-09,22.625000,22.750000,22.218800,22.388800,21.941051,6199200
2019-01-10,22.376200,22.637501,22.225000,22.606300,22.154203,6108000
2019-01-11,22.625000,22.692499,22.188700,22.200001,21.756029,9370400
2019-01-14,22.238800,22.461300,22.000000,22.375000,21.927528,8532000
2019-01-15,22.500000,22.612499,21.947500,22.121300,21.678902,8225600
2019-01-16,22.137501,22.250000,21.647499,21.875000,21.437529,8863200
2019-01-17,21.756300,22.027500,21.593800,21.809999,21.373827,7181600
2019-01-18,21.937500,22.106300,21.687500,21.775000,21.339527,5624000
2019-01-21,21.748800,21.777500,20.875000,20.875000,20.457525,10003200
2019-01-22,20.393700,20.868700,20.081200,20.256300,19.851200,16261600
2019-01-23,20.498800,21.270000,20.351200,21.200001,20.776028,9562400
2019-01-24,21.315001,21.412500,20.643700,20.934999,20.516325,9061600
2019-01-28,20.748800,21.062500,20.501200,20.922501,20.504076,6263200
2019-01-29,21.012501,22.462500,21.001200,22.262501,21.817278,12793600
2019-01-30,22.500000,22.750000,21.641300,22.018700,21.578354,10992800
2019-01-31,22.187500,22.622499,21.709999,22.383801,21.936153,7646400
2019-02-01,22.375000,22.559999,22.014999,22.350000,21.903028,5166400
2019-02-04,22.187500,22.268700,21.813700,22.133801,21.691153,4340800
2019-02-05,22.111200,22.170000,21.850000,21.937500,21.498777,3613600
2019-02-06,21.809999,21.812500,21.062500,21.212500,20.788275,6461600
2019-02-07,21.326300,21.924999,20.850000,20.850000,20.433027,9416000
2019-02-08,21.000000,21.250000,20.570000,21.250000,20.825026,5506400
2019-02-11,21.245001,21.247499,20.563700,20.666300,20.252998,5428800
2019-02-12,20.876200,21.023800,20.412500,20.600000,20.188026,8156800
2019-02-13,20.696301,20.750000,19.776300,20.162500,19.759275,9616000
2019-02-14,20.312500,21.373800,20.002501,21.336300,20.909599,8436000
2019-02-15,21.187500,21.248800,20.496300,20.496300,20.086399,7860000
2019-02-18,20.485001,21.067499,20.312500,21.067499,20.646175,3745600
2019-02-19,21.000000,21.497499,20.951300,21.207500,20.783377,7568000
2019-02-20,21.485001,21.485001,20.281200,20.312500,19.906275,12089600
2019-02-21,20.516300,20.562500,19.946301,20.137501,19.734776,10159200
2019-02-22,21.251200,22.645000,20.741199,22.237499,21.792778,30509600
2019-02-25,22.344999,22.487499,21.712500,21.712500,21.278276,10340000
2019-02-26,21.626200,22.483700,21.400000,22.312500,21.866278,8444800
2019-02-27,22.312500,22.447500,21.851200,22.000000,21.560026,6376000
2019-02-28,21.987499,22.122499,21.258801,21.682501,21.248878,8011200
2019-03-01,21.861200,22.375000,21.651300,21.902500,21.464478,7103200
2019-03-06,21.893700,21.918800,21.392500,21.451300,21.022301,3880800
2019-03-07,21.436300,22.248800,21.312500,22.143700,21.700853,9920800
2019-03-08,21.987499,22.922501,21.725000,22.602501,22.150480,13552000
2019-03-11,22.593800,22.980000,22.281200,22.821301,22.364902,9769600
2019-03-12,22.625000,22.688700,22.242500,22.356300,21.909203,5656000
2019-03-13,22.281200,22.446301,21.950001,22.160000,21.716827,5742400
2019-03-14,22.118700,22.321301,21.946301,22.062500,21.621279,3409600
2019-03-15,22.250000,22.312500,21.938700,22.148800,21.705851,6342400
2019-03-18,22.125000,22.682501,22.018700,22.552500,22.101479,10811200
2019-03-19,22.468800,22.848700,22.413700,22.587500,22.135778,5413600
2019-03-20,22.588800,22.787500,22.395000,22.703800,22.249754,5804000
2019-03-21,22.568800,22.781200,22.375000,22.781200,22.325603,7874400
2019-03-22,22.487499,22.736200,21.590000,21.662500,21.229277,11079200
2019-03-25,21.718800,22.049999,21.321301,21.638800,21.206051,8272800
2019-03-26,21.862499,22.073700,21.722500,22.073700,21.632254,6122400
2019-03-27,21.875000,21.875000,20.795000,21.000000,20.580027,12878400
2019-03-28,21.126200,21.555000,20.646200,21.348700,20.921753,11202400
2019-03-29,21.525000,21.743700,21.375000,21.606300,21.174202,5740000
2019-04-01,21.746300,21.842501,21.411200,21.411200,20.983002,4056800
2019-04-02,21.558800,21.558800,20.687500,20.768700,20.353352,8901600
2019-04-03,20.993700,21.594999,20.851200,21.133801,20.711151,10140800
2019-04-04,21.250000,21.418800,20.941200,21.125000,20.702526,5695200
2019-04-05,21.139999,21.340000,20.945000,21.248800,20.823851,5898400
2019-04-08,21.212500,21.275000,20.638800,20.842501,20.425676,19280000
2019-04-09,20.768700,21.045000,20.437500,20.788700,20.372952,8477600
2019-04-10,20.875000,21.087500,20.690001,21.087500,20.665777,5091200
2019-04-11,21.049999,21.049999,20.500000,20.750000,20.335026,5207200
2019-04-12,20.510000,21.082500,20.287500,20.603800,20.191750,6667200
2019-04-15,20.750000,20.860001,20.299999,20.437500,20.028776,10495200
2019-04-16,20.400000,20.716200,20.200001,20.337500,20.298515,5982400
2019-04-17,20.445000,20.592501,19.815001,19.977501,19.939207,9846400
2019-04-18,20.097500,21.408800,20.043800,21.350000,21.309076,11004000
2019-04-22,21.238800,21.267500,20.763800,20.900000,20.859938,3480000
2019-04-23,21.001200,21.430000,21.000000,21.375000,21.334028,4169600
2019-04-24,21.333700,21.622499,21.062500,21.557501,21.516178,6500000
2019-04-25,21.377501,21.875000,21.257500,21.875000,21.833069,6195200
2019-04-26,22.000000,22.493700,21.917500,22.368700,22.325823,9252800
2019-04-29,22.375000,22.500000,22.160000,22.313700,22.270927,4112000
2019-04-30,22.950001,23.907499,22.875000,23.907499,23.861673,17158400
2019-05-02,23.596300,24.068800,23.487499,23.842501,23.796799,10839200
2019-05-03,23.875000,24.875000,23.875000,24.531200,24.484179,9619200
2019-05-06,24.375000,25.120001,24.253700,25.026300,24.978329,12308000
2019-05-07,25.187500,25.288700,23.910000,24.018700,23.972660,13714400
2019-05-08,24.012501,24.437500,24.012501,24.187500,24.141136,7266400
2019-05-09,24.107500,24.107500,23.237499,23.237499,23.192957,8647200
2019-05-10,23.378700,23.590000,22.632500,23.312500,23.267815,7074400
2019-05-13,23.062500,23.156200,22.500000,22.502501,22.459368,7481600
2019-05-14,22.876200,23.125000,22.250000,22.281200,22.238491,8171200
2019-05-15,22.030001,22.030001,21.462500,21.625000,21.583549,11907200
2019-05-16,21.525000,21.602501,20.846300,20.875000,20.834986,14228000
2019-05-17,20.633801,21.602501,20.633801,21.102501,21.062052,8486400
2019-05-20,21.247499,21.900000,21.151300,21.625000,21.583549,8236000
2019-05-21,21.985001,22.711300,21.951300,22.426300,22.383312,9324800
2019-05-22,22.625000,23.023800,22.250000,22.531200,22.488012,8910400
2019-05-23,22.212500,22.786200,21.889999,22.556200,22.512964,8334400
2019-05-24,22.811300,22.940001,22.000000,22.106300,22.063927,6477600
2019-05-27,22.625000,22.750000,22.250000,22.250000,22.207350,3925600
2019-05-28,22.537500,23.625000,22.516300,23.625000,23.579716,16532000
2019-05-29,23.787500,24.424999,23.388800,23.658800,23.613451,11330400
2019-05-30,23.750000,24.299999,23.702499,24.111200,24.064983,7245600
2019-05-31,24.000000,24.500000,23.956200,24.500000,24.453037,6778400
2019-06-03,24.625000,24.850000,24.188700,24.342501,24.295841,6673600
2019-06-04,24.750000,24.873800,24.000000,24.315001,24.268393,6555200
2019-06-05,24.500000,24.650000,23.503700,23.898800,23.852989,10168800
2019-06-06,24.250000,24.250000,23.512501,23.751200,23.705673,5515200
2019-06-07,23.846300,24.806200,23.816200,24.806200,24.758652,7880000
2019-06-10,24.816200,25.549999,24.562500,25.312500,25.263981,9398400
2019-06-11,25.500000,26.187500,25.456200,25.898800,25.849157,9048800
2019-06-12,25.750000,25.767500,25.125000,25.389999,25.341331,10652800
2019-06-13,25.750000,26.278700,25.686300,26.201300,26.151077,10310400
2019-06-14,26.123800,26.875000,25.674999,26.446301,26.395607,11859200
2019-06-17,26.512501,26.998800,25.852501,25.937500,25.887783,11027200
2019-06-18,26.325001,26.573700,25.878700,26.012501,25.962639,8856000
2019-06-19,25.875000,26.375000,25.636200,26.250000,26.199684,20810400
2019-06-21,26.375000,26.747499,26.358700,26.581200,26.530249,9934400
2019-06-24,26.520000,26.737499,26.077499,26.247499,26.197187,6773600
2019-06-25,26.125000,26.373800,25.812500,25.813700,25.764219,8350400
2019-06-26,26.000000,26.257500,25.875000,26.056200,26.006254,5710400
2019-06-27,26.036200,26.186300,25.683800,26.081200,26.031206,5954400
2019-06-28,26.174999,26.389999,25.923700,26.389999,26.339415,8115200
2019-07-01,26.500000,26.700001,26.146200,26.275000,26.224634,5714400
